"package_version","dataset","task_type","method","backend_requested","precision","classifier","svd_method","ncomp","n_ok","n_failed","median_fit_sec","iqr_fit_sec","median_prediction_sec","iqr_prediction_sec","median_total_sec","iqr_total_sec","median_metric","median_peak_rss_mb","median_incremental_rss_mb","control_profile","oversample","power","direction_rule","fresh_start","errors"
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",1,5,0,0.0650000000000001,0.003,0.00499999999999989,0.0049999999999999,0.0720000000000001,0.00699999999999999,0.267605633802817,248.515625,20.890625,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",2,5,0,0.015,0,0.002,0,0.017,0.000999999999999997,0.338028169014085,231.125,5.28125,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",2,5,0,0.0650000000000001,0.002,0.006,0.00300000000000001,0.0710000000000001,0.002,0.338028169014085,244.9375,21.328125,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",5,5,0,0.016,0,0.002,0,0.018,0,0.436619718309859,230.359375,5.28125,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",5,5,0,0.0660000000000001,0.002,0.006,1.10154940724527e-16,0.0710000000000001,0.00199999999999989,0.436619718309859,242.3125,16.65625,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",10,5,0,0.017,0,0.002,0,0.019,0,0.619718309859155,229.046875,5.25,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",10,5,0,0.0680000000000001,0.005,0.00800000000000001,1.11022302462516e-16,0.074,0.0050000000000001,0.619718309859155,245.984375,20.546875,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",17,5,0,0.018,0,0.002,0,0.02,0,0.647887323943662,231.171875,5.3125,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",17,5,0,0.062,0.0050000000000001,0.00599999999999989,0,0.068,0.0019999999999999,0.647887323943662,247.265625,20.9375,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","cpu","float64","argmax","rsvd",18,5,0,0.018,0,0.002,0,0.02,0,0.647887323943662,232.53125,5.265625,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","plssvd","metal","float64","argmax","rsvd",18,5,0,0.063,0.0050000000000001,0.00900000000000001,0.00300000000000012,0.071,0.00700000000000009,0.647887323943662,243.78125,20.859375,"not_applicable",32,5,"",NA,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",1,5,0,0.015,0.000999999999999999,0.002,0,0.017,0.001,0.267605633802817,234.75,9.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",1,5,0,0.0710000000000001,0.001,0.006,0.00200000000000001,0.0780000000000001,0.001,0.267605633802817,249.234375,21,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",2,5,0,0.02,0,0.002,0,0.022,0,0.338028169014085,237.28125,5.046875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",2,5,0,0.0820000000000001,0.011,0.004,0.00300000000000001,0.0860000000000001,0.0140000000000001,0.338028169014085,244.328125,17.21875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",5,5,0,0.037,0.001,0.002,0,0.039,0.001,0.422535211267606,232.890625,9.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",5,5,0,0.0910000000000001,0.00399999999999999,0.004,0.003,0.0950000000000001,0.00700000000000001,0.422535211267606,247.546875,20.75,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",10,5,0,0.0640000000000001,0.001,0.002,1.10154940724527e-16,0.0660000000000001,0,0.507042253521127,235.78125,9.265625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",10,5,0,0.125,0.002,0.006,0.00400000000000001,0.132,0.004,0.507042253521127,248.234375,22.328125,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","cpu","float64","argmax","rsvd",18,5,0,0.108,0,0.002,0,0.11,0,0.647887323943662,233.171875,6.15625,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
"0.99.39","ccle","classification","simpls","metal","float64","argmax","rsvd",18,5,0,0.169,0.001,0.004,0.001,0.173,0.003,0.647887323943662,254.84375,28.421875,"ordinary_fast",32,5,"fresh_oversampled_sketch_per_component",TRUE,""
