"dataset","comparison_profile","implementation","function_name","package_version","fastpls_source_archive_sha256","estimator","solver","precision","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","output_contract","timing_mode","measurement_scope","phase_timing_enabled","runtime_initialization_policy","batch_iterations","iteration","timeout_sec","split_seed","replicate","n_train","n_test","p","q","ncomp","requested_ncomp","effective_ncomp","fit_sec","prediction_sec","total_sec","preprocess_crosscov_sec","estimator_sec","coefficient_path_sec","fitted_values_sec","model_assembly_sec","cpp_total_sec","r_wrapper_fit_overhead_sec","accuracy","fit_object_mb","prediction_object_mb","coefficient_path_mb","score_outputs_mb","loading_outputs_mb","fitted_outputs_mb","variance_outputs_mb","prefit_process_rss_mb","final_process_rss_mb","theoretical_cross_covariance_mb","theoretical_final_coefficient_mb","theoretical_coefficient_path_mb","theoretical_fitted_path_mb","theoretical_residual_path_mb","theoretical_train_scores_mb","theoretical_test_scores_mb","theoretical_largest_retained_name","theoretical_largest_retained_mb","status","warning_message","error_message","process_peak_rss_mb","user_cpu_sec","system_cpu_sec","baseline_corrected_peak_increment_mb"
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","phase_decomposition",TRUE,"one untimed complete fit and prediction before measured iterations",50,50,10000,123,1,773,100,375,22,118,118,118,0.100979328155518,0.00247049331665039,0.103449821472168,0.002926769,0.060874596,0.000362913,0,6.3272e-05,0.064272054,0.0367072741555176,0.97,0.503463745117188,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,401.828125,438.37109375,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,505.71484375,6.47,0.14,103.88671875
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","cold_process","primary",FALSE,"none; every repetition starts in a fresh R process",1,1,10000,123,1,773,100,375,22,118,118,118,0.115519762039185,0.00310373306274414,0.118623495101929,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,395.37109375,412.00390625,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,479.390625,0.93,0.11,84.01953125
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,1,10000,123,1,773,100,375,22,118,118,118,0.10910964012146,0.00460505485534668,0.113714694976807,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,2,10000,123,1,773,100,375,22,118,118,118,0.106189727783203,0.00256633758544922,0.108756065368652,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,3,10000,123,1,773,100,375,22,118,118,118,0.108440160751343,0.00247836112976074,0.110918521881104,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,4,10000,123,1,773,100,375,22,118,118,118,0.103274345397949,0.00273394584655762,0.106008291244507,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,5,10000,123,1,773,100,375,22,118,118,118,0.105466842651367,0.00255870819091797,0.108025550842285,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,6,10000,123,1,773,100,375,22,118,118,118,0.102577924728394,0.00267624855041504,0.105254173278809,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,7,10000,123,1,773,100,375,22,118,118,118,0.10290265083313,0.00262165069580078,0.105524301528931,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,8,10000,123,1,773,100,375,22,118,118,118,0.109886169433594,0.0026695728302002,0.112555742263794,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,9,10000,123,1,773,100,375,22,118,118,118,0.103342056274414,0.00219416618347168,0.105536222457886,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,10,10000,123,1,773,100,375,22,118,118,118,0.105320453643799,0.00275254249572754,0.108072996139526,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,11,10000,123,1,773,100,375,22,118,118,118,0.103070020675659,0.0024864673614502,0.105556488037109,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,12,10000,123,1,773,100,375,22,118,118,118,0.105010747909546,0.00242376327514648,0.107434511184692,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,13,10000,123,1,773,100,375,22,118,118,118,0.107052803039551,0.00263142585754395,0.109684228897095,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,14,10000,123,1,773,100,375,22,118,118,118,0.106074333190918,0.00259518623352051,0.108669519424438,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,15,10000,123,1,773,100,375,22,118,118,118,0.105539798736572,0.00244235992431641,0.107982158660889,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,16,10000,123,1,773,100,375,22,118,118,118,0.102914333343506,0.00235295295715332,0.105267286300659,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,17,10000,123,1,773,100,375,22,118,118,118,0.100003719329834,0.00243592262268066,0.102439641952515,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,18,10000,123,1,773,100,375,22,118,118,118,0.103834629058838,0.00241446495056152,0.106249094009399,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,19,10000,123,1,773,100,375,22,118,118,118,0.100204706192017,0.00255751609802246,0.102762222290039,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
"metref","complete_workflow","fastpls","fastPLS::pls","0.99.39",,"deterministic SIMPLS","IRLBA","float64","reference_1",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","ordinary public fit object plus final test predictions","steady_process_batch","primary",FALSE,"one untimed complete fit and prediction before measured iterations",50,20,10000,123,1,773,100,375,22,118,118,118,0.104636669158936,0.00247478485107422,0.10711145401001,,,,,,,,0.97,0.502334594726562,0.00213623046875,0.0631561279296875,0,0,0,0.00830078125,399.5390625,435.046875,0.0629425048828125,0.0629425048828125,7.42721557617188,15.3099670410156,15.3099670410156,0.695907592773438,0.01678466796875,"final coefficient matrix (p x q)",0.0629425048828125,"success",,,502.66796875,6.37,0.18,103.12890625
