"run_id","package_version","source_archive_sha256","cpu_profile","requested_blas_threads","reported_blas_threads","loaded_blas_library","scenario_id","design_partition","factor_name","factor_value","factor_label","task_type","method","route","backend","svd_method","xprod_requested","xprod_used","precision","n_train","n_test","p","q","class_count","latent_rank","max_ncomp","requested_prefixes","crosscov_mb","replicate","data_seed","fit_seed","oversample","power","rsvd_control_profile","rsvd_case_audit_available","rsvd_case_audit_certified","rsvd_deterministic_fallbacks","rsvd_audit_max_attempts","rsvd_effective_oversample","rsvd_effective_power","rsvd_max_triplet_residual","rsvd_max_omitted_direction_ratio","direction_rule","directions_per_solve","candidate_block_refresh","fresh_start","refresh_width","refresh_iterations","baseline_rss_mb","rss_after_fit_mb","rss_after_prediction_mb","process_peak_rss_mb","incremental_peak_rss_mb","gpu_process_peak_mb","gpu_total_baseline_mb","gpu_total_peak_mb","gpu_total_incremental_mb","fit_sec","prediction_sec","total_sec","model_size_mb","input_size_mb","rmsd","q2","accuracy","prediction_relative_error","prediction_correlation","label_agreement","score_relative_error","score_correlation","metric_absolute_difference","numerical_status","status","warnings","error"
"21_ncomp_10__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","21_ncomp_10","one_factor","ncomp",10,10,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,10,1,0.3814697265625,2,10021,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.34375,403.4765625,403.4765625,403.477,17.13325,NA,1152,1152,0,0.0830000000000001,0.012,0.0950000000000001,0.448219299316406,10.9876251220703,0.867436672000205,0.259461218947935,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"21_ncomp_10__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","21_ncomp_10","one_factor","ncomp",10,10,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,10,1,0.3814697265625,3,10021,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.42578125,403.5625,403.5625,403.562,17.13621875,NA,1152,1152,0,0.0820000000000001,0.0109999999999999,0.093,0.448219299316406,10.9876251220703,0.867436672000205,0.259461218947935,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"21_ncomp_10__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","21_ncomp_10","one_factor","ncomp",10,10,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,10,1,0.3814697265625,1,10021,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.890625,757.34375,757.34375,757.344,366.453375,204,1152,1364,212,0.283,0.00299999999999989,0.286,0.45361328125,10.9876251220703,0.867436055075795,0.25946227229581,NA,0.00065539681337038,0.999999785226718,NA,NA,NA,6.16924409335695e-07,"within_tolerance","success",NA,NA
"21_ncomp_10__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","21_ncomp_10","one_factor","ncomp",10,10,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,10,1,0.3814697265625,2,10021,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.859375,757.36328125,757.36328125,757.363,366.503625,204,1152,1364,212,0.282,0.00299999999999989,0.285,0.45361328125,10.9876251220703,0.86743904537299,0.259457166601405,NA,0.000855672133473259,0.999999633914907,NA,NA,NA,2.37337278508054e-06,"within_tolerance","success",NA,NA
"21_ncomp_10__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","21_ncomp_10","one_factor","ncomp",10,10,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,10,1,0.3814697265625,3,10021,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.890625,757.375,757.375,757.375,366.484375,204,1152,1364,212,0.285,0.002,0.287,0.45361328125,10.9876251220703,0.867434553295667,0.259464836459184,NA,0.000740422654368334,0.999999726011404,NA,NA,NA,2.11870453736829e-06,"within_tolerance","success",NA,NA
"22_ncomp_20__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,1,10022,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.40625,403.53515625,403.53515625,403.535,17.12875,NA,1152,1152,0,0.115,0.012,0.127,0.493995666503906,10.9876251220703,0.75412574991847,0.431863098266972,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"22_ncomp_20__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,2,10022,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.3984375,403.53515625,403.53515625,403.535,17.1365625,NA,1152,1152,0,0.119,0.0110000000000001,0.13,0.493995666503906,10.9876251220703,0.75412574991847,0.431863098266972,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"22_ncomp_20__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,3,10022,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.44140625,403.57421875,403.57421875,403.574,17.13259375,NA,1152,1152,0,0.114,0.012,0.126,0.493995666503906,10.9876251220703,0.75412574991847,0.431863098266972,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"22_ncomp_20__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,1,10022,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.83984375,757.45703125,757.45703125,757.516,366.67615625,208,1152,1368,216,0.319,0.002,0.321,0.4993896484375,10.9876251220703,0.754129736042585,0.431857092185917,NA,0.00150058559917064,0.999998874490756,NA,NA,NA,3.98612411522947e-06,"within_tolerance","success",NA,NA
"22_ncomp_20__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,2,10022,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.94921875,757.5546875,757.5546875,757.555,366.60578125,208,1152,1368,216,0.322,0.00300000000000011,0.325,0.4993896484375,10.9876251220703,0.754131091976296,0.431855049129458,NA,0.00148506619533247,0.999998897516087,NA,NA,NA,5.34205782598551e-06,"within_tolerance","success",NA,NA
"22_ncomp_20__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","22_ncomp_20","one_factor","ncomp",20,20,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,20,1,0.3814697265625,3,10022,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.83984375,757.28125,757.28125,757.281,366.44115625,208,1152,1368,216,0.319,0.00299999999999989,0.322,0.4993896484375,10.9876251220703,0.754125039873879,0.431864168121288,NA,0.00134868226710623,0.999999090627627,NA,NA,NA,7.10044591012426e-07,"within_tolerance","success",NA,NA
"23_ncomp_40__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,1,10023,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.421875,403.5546875,403.5546875,403.555,17.133125,NA,1152,1152,0,0.174,0.0110000000000001,0.185,0.585548400878906,10.9876251220703,0.603040868008814,0.660258587819083,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"23_ncomp_40__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,2,10023,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.42578125,403.55859375,403.55859375,403.559,17.13321875,NA,1152,1152,0,0.176,0.0109999999999999,0.187,0.585548400878906,10.9876251220703,0.603040868008814,0.660258587819083,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"23_ncomp_40__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,3,10023,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.34765625,403.48046875,403.48046875,403.48,17.13234375,NA,1152,1152,0,0.175,0.0110000000000001,0.186,0.585548400878906,10.9876251220703,0.603040868008814,0.660258587819083,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"23_ncomp_40__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,1,10023,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.8203125,757.69140625,757.69140625,757.691,366.8706875,208,1152,1368,216,0.392,0.00300000000000011,0.395,0.5909423828125,10.9876251220703,0.603055999655604,0.660241537858394,NA,0.0015022838136202,0.999998871593719,NA,NA,NA,1.51316467896789e-05,"within_tolerance","success",NA,NA
"23_ncomp_40__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,2,10023,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.8359375,757.70703125,757.70703125,757.707,366.8710625,208,1152,1368,216,0.394,0.00300000000000011,0.397,0.5909423828125,10.9876251220703,0.603046506489953,0.660252234569736,NA,0.00109491638142715,0.999999400616793,NA,NA,NA,5.63848113910304e-06,"within_tolerance","success",NA,NA
"23_ncomp_40__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","23_ncomp_40","one_factor","ncomp",40,40,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,40,1,0.3814697265625,3,10023,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.9375,757.8203125,757.8203125,757.82,366.8825,208,1152,1368,216,0.392,0.00300000000000011,0.395,0.5909423828125,10.9876251220703,0.603031363459709,0.660269297088253,NA,0.0013679409523982,0.999999064491294,NA,NA,NA,9.50454910497722e-06,"within_tolerance","success",NA,NA
"24_ncomp_80__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,1,10024,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.30859375,403.44140625,403.44140625,403.441,17.13240625,NA,1152,1152,0,0.312,0.0109999999999999,0.323,0.768653869628906,10.9876251220703,0.392673033119945,0.847379216397047,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"24_ncomp_80__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,2,10024,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.4453125,403.578125,403.578125,403.578,17.1326875,NA,1152,1152,0,0.309,0.0129999999999999,0.322,0.768653869628906,10.9876251220703,0.392673033119945,0.847379216397047,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"24_ncomp_80__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,3,10024,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,386.296875,403.43359375,403.43359375,403.434,17.137125,NA,1152,1152,0,0.313,0.012,0.325,0.768653869628906,10.9876251220703,0.392673033119945,0.847379216397047,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"24_ncomp_80__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,1,10024,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.8046875,758.25,758.3125,758.25,367.4453125,208,1152,1368,216,0.55,0.00299999999999989,0.553,0.7740478515625,10.9876251220703,0.392678502950338,0.84737496443399,NA,0.00284356755808953,0.999995956534832,NA,NA,NA,5.46983039340088e-06,"within_tolerance","success",NA,NA
"24_ncomp_80__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,2,10024,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.828125,758.27734375,758.33984375,758.277,367.448875,208,1152,1368,216,0.533,0.002,0.535,0.7740478515625,10.9876251220703,0.392660829291732,0.847388702808003,NA,0.00304943427643043,0.999995350693544,NA,NA,NA,1.22038282132642e-05,"within_tolerance","success",NA,NA
"24_ncomp_80__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","24_ncomp_80","one_factor","ncomp",80,80,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,500,100,NA,100,80,1,0.3814697265625,3,10024,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,390.82421875,758.27734375,758.33984375,758.277,367.45278125,208,1152,1368,216,0.533,0.00300000000000011,0.536,0.7740478515625,10.9876251220703,0.392705375310604,0.847354074391643,NA,0.00328271991038115,0.999994611941086,NA,NA,NA,3.23421906587851e-05,"within_tolerance","success",NA,NA
"06_p_50__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,1,10006,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,381.29296875,383.16796875,383.16796875,383.168,1.87503125000001,NA,1152,1152,0,0.017,0.002,0.019,0.0751419067382812,2.74787902832031,0.283173060575308,0.921942192494707,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"06_p_50__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,2,10006,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,381.26953125,383.1640625,383.1640625,383.164,1.89446874999999,NA,1152,1152,0,0.017,0.002,0.019,0.0751419067382812,2.74787902832031,0.283173060575308,0.921942192494707,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"06_p_50__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,3,10006,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,381.2109375,383.0859375,383.0859375,383.086,1.87506250000001,NA,1152,1152,0,0.017,0.002,0.019,0.0751419067382812,2.74787902832031,0.283173060575308,0.921942192494707,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"06_p_50__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,1,10006,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,385.69140625,739.921875,739.921875,739.922,354.23059375,198,1152,1358,206,0.311,0.002,0.313,0.080535888671875,2.74787902832031,0.283173043435711,0.921942201943907,NA,6.32772413520758e-07,0.9999999999998,NA,NA,NA,1.71395971304555e-08,"within_tolerance","success",NA,NA
"06_p_50__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,2,10006,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,385.79296875,739.85546875,739.85546875,739.855,354.06203125,198,1152,1358,206,0.311,0.00100000000000011,0.312,0.080535888671875,2.74787902832031,0.283173043435711,0.921942201943907,NA,6.32772413558795e-07,0.9999999999998,NA,NA,NA,1.71395971304555e-08,"within_tolerance","success",NA,NA
"06_p_50__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","06_p_50","one_factor","p",50,50,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,50,100,NA,30,20,1,0.03814697265625,3,10006,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,385.7421875,739.96875,739.96875,739.969,354.2268125,198,1152,1358,206,0.311,0.00100000000000011,0.312,0.080535888671875,2.74787902832031,0.283173043435711,0.921942201943907,NA,6.32772413429213e-07,0.9999999999998,NA,NA,NA,1.71395971859667e-08,"within_tolerance","success",NA,NA
"07_p_100__cpu_irlba_explicit__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,1,10007,124,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,384.08984375,385.98046875,385.98046875,385.98,1.89015625000002,NA,1152,1152,0,0.031,0.004,0.035,0.121681213378906,3.66340637207031,0.378787812227133,0.859081853234207,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"07_p_100__cpu_irlba_explicit__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,2,10007,125,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,384.02734375,385.90234375,385.90234375,385.902,1.87465624999999,NA,1152,1152,0,0.032,0.004,0.036,0.121681213378906,3.66340637207031,0.378787812227133,0.859081853234207,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"07_p_100__cpu_irlba_explicit__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cpu_irlba_explicit","cpu","irlba","explicit",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,3,10007,126,32,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fresh_per_component",1,FALSE,TRUE,NA,NA,384.125,386.00390625,386.00390625,386.004,1.87900000000002,NA,1152,1152,0,0.031,0.004,0.035,0.121681213378906,3.66340637207031,0.378787812227133,0.859081853234207,NA,0,1,NA,NA,NA,0,"deterministic_reference","success",NA,NA
"07_p_100__cuda_rsvd_auto__rep1","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,1,10007,124,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,388.53125,740.24609375,740.24609375,740.246,351.71475,198,1152,1358,206,0.328,0.00300000000000011,0.331,0.1270751953125,3.66340637207031,0.378787782084532,0.859081875661746,NA,1.05841805313184e-06,0.99999999999944,NA,NA,NA,3.01426011373174e-08,"within_tolerance","success",NA,NA
"07_p_100__cuda_rsvd_auto__rep2","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,2,10007,125,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,388.55859375,741.65234375,741.65234375,741.652,353.09340625,198,1152,1358,206,0.331,0.002,0.333,0.1270751953125,3.66340637207031,0.378787782084532,0.859081875661746,NA,1.05841805292888e-06,0.99999999999944,NA,NA,NA,3.01426011373174e-08,"within_tolerance","success",NA,NA
"07_p_100__cuda_rsvd_auto__rep3","0.99.39",NA,"concurrent_numerical_reference",1,1,"/usr/lib/x86_64-linux-gnu/blas/libblas.so.3.10.0","07_p_100","one_factor","p",100,100,"regression","simpls","cuda_rsvd_auto","cuda","rsvd","auto",FALSE,"float64",2000,400,100,100,NA,30,20,1,0.0762939453125,3,10007,126,NA,NA,"ordinary_fast",FALSE,NA,NA,NA,32,5,NA,NA,"fresh_oversampled_sketch_per_component",1,FALSE,TRUE,NA,NA,388.53125,741.73046875,741.73046875,741.73,353.19875,198,1152,1358,206,0.327,0.002,0.329,0.1270751953125,3.66340637207031,0.378787782084532,0.859081875661746,NA,1.05841805282314e-06,0.99999999999944,NA,NA,NA,3.01426011373174e-08,"within_tolerance","success",NA,NA
