"family","setting","case","task","component","fold","fast_metric","reference_metric","status","error"
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",1,4,1.94784408684261,1.94784408684261,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",1,5,2.2982648222162,2.2982648222162,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",2,1,1.77172255126781,1.77172255126781,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",2,2,1.55034016459101,1.55034016459101,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",2,3,1.75795813022673,1.75795813022673,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",2,4,1.7521026664288,1.7521026664288,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",2,5,2.12218696456407,2.12218696456407,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",3,1,1.54363227169039,1.54363227169039,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",3,2,1.34823483221823,1.34823483221823,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",3,3,1.50003590895854,1.50003590895854,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",3,4,1.71539806744479,1.71539806744479,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",3,5,1.80291843357333,1.80291843357333,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",4,1,1.44038110081679,1.44038110081679,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",4,2,1.2672781188526,1.2672781188526,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",4,3,1.36381249010963,1.36381249010963,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",4,4,1.3817906697611,1.3817906697611,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",4,5,1.44456356626749,1.44456356626749,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",5,1,1.24519311683574,1.24519311683574,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",5,2,1.18425868969176,1.18425868969176,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",5,3,1.19898968557861,1.19898968557861,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",5,4,1.184587271488,1.184587271488,"success",NA
"kernelPLS","poly_degree4_offset1","synthetic_regression_p_lt_n","regression",5,5,1.25371036932044,1.25371036932044,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",1,1,1.9862774936313,1.9862774936313,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",1,2,1.82908160370089,1.82908160370089,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",1,3,2.07248678933403,2.07248678933403,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",1,4,1.97958782323873,1.97958782323873,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",1,5,2.28942966226049,2.28942966226049,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",2,1,1.82239047722971,1.82239047722971,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",2,2,1.69856872979212,1.69856872979212,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",2,3,1.89463966134396,1.89463966134396,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",2,4,1.92386441577697,1.92386441577697,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",2,5,2.19071890893356,2.19071890893356,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",3,1,1.72150783398244,1.72150783398244,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",3,2,1.56718073665179,1.56718073665178,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",3,3,1.69534795213464,1.69534795213464,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",3,4,1.90209876552218,1.90209876552218,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",3,5,1.98506037831391,1.98506037831391,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",4,1,1.54747306879564,1.54747306879564,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",4,2,1.38010217796411,1.38010217796411,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",4,3,1.53823073021041,1.53823073021041,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",4,4,1.59033913562588,1.59033913562588,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",4,5,1.65512999413995,1.65512999413995,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",5,1,1.41507660541022,1.41507660541022,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",5,2,1.29057247589491,1.29057247589491,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",5,3,1.40795567717673,1.40795567717673,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",5,4,1.48355029875464,1.48355029875464,"success",NA
"kernelPLS","poly_degree3_offset0","synthetic_regression_p_lt_n","regression",5,5,1.56129383402071,1.56129383402071,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",1,1,1.60796568624017,1.60796568624018,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",1,2,2.01119515978123,2.01119515978123,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",1,3,1.68017079688718,1.68017079688718,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",1,4,1.7647539115331,1.7647539115331,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",1,5,2.2215538546875,2.2215538546875,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",2,1,1.36919154522945,1.36919154522945,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",2,2,1.70792027120158,1.70792027120158,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",2,3,1.50165313885728,1.50165313885728,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",2,4,1.25449098606664,1.25449098606664,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",2,5,1.68572580988578,1.68572580988578,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",3,1,0.967187318165463,0.967187318165463,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",3,2,1.27990123093287,1.27990123093288,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",3,3,1.05907504604169,1.05907504604169,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",3,4,0.965017167070197,0.965017167070197,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",3,5,1.26252519150702,1.26252519150702,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",4,1,0.773329595971925,0.773329595971925,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",4,2,1.11748624769204,1.11748624769204,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",4,3,0.843989462036929,0.843989462036928,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",4,4,0.839421998589384,0.839421998589384,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",4,5,1.02377598920808,1.02377598920808,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",5,1,0.711005268494644,0.711005268494644,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",5,2,0.882594542918193,0.882594542918193,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",5,3,0.76707410339127,0.76707410339127,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",5,4,0.77757001531077,0.777570015310769,"success",NA
"OPLS","north_1","synthetic_regression_p_gt_n_ill_conditioned","regression",5,5,0.884857050424228,0.884857050424229,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",1,1,1.59653850970738,1.59653850970738,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",1,2,2.0079231955571,2.0079231955571,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",1,3,1.6766097502761,1.6766097502761,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",1,4,1.75572264489263,1.75572264489263,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",1,5,2.21856886739071,2.21856886739071,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",2,1,1.35702173927005,1.35702173927005,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",2,2,1.69465499535361,1.69465499535361,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",2,3,1.44525996255759,1.44525996255759,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",2,4,1.28378134268077,1.28378134268077,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",2,5,1.69988059706207,1.69988059706208,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",3,1,0.938157649072796,0.938157649072796,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",3,2,1.29367689594073,1.29367689594074,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",3,3,1.02672122289896,1.02672122289896,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",3,4,0.974613255548899,0.974613255548899,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",3,5,1.15390937753367,1.15390937753368,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",4,1,0.909063100261861,0.909063100261861,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",4,2,1.05672835963914,1.05672835963914,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",4,3,0.961611136322021,0.961611136322022,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",4,4,0.913908196488963,0.913908196488963,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",4,5,1.04042287697941,1.04042287697942,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",5,1,0.90619726848657,0.906197268485998,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",5,2,1.05710138324173,1.05710138324178,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",5,3,0.958329668314339,0.95832966831433,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",5,4,0.909968422236333,0.909968422236338,"success",NA
"OPLS","north_2","synthetic_regression_p_gt_n_ill_conditioned","regression",5,5,1.03834595685944,1.03834595685979,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",1,1,1.59664952880677,1.59664952880677,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",1,2,2.0067940439492,2.0067940439492,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",1,3,1.67600832206871,1.67600832206871,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",1,4,1.75668067788308,1.75668067788308,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",1,5,2.21643457856887,2.21643457856888,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",2,1,1.26358562690877,1.26358562690878,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",2,2,1.74563193359186,1.74563193359187,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",2,3,1.26846558522496,1.26846558522498,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",2,4,1.47501137962696,1.47501137962696,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",2,5,1.90671293207585,1.90671293207587,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",3,1,1.2329352434719,1.2329352434719,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",3,2,1.46242902412921,1.4624290241292,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",3,3,1.21806455430287,1.21806455430289,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",3,4,1.31298139118136,1.31298139118136,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",3,5,1.84383337260535,1.84383337260537,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",4,1,1.23121749655005,1.23121749655003,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",4,2,1.46369059335027,1.46369059335013,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",4,3,1.21639075049235,1.21639075049234,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",4,4,1.31119831034743,1.31119831034729,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",4,5,1.84228862197369,1.84228862197369,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",5,1,1.23192865537096,1.23192865537087,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",5,2,1.46567411736049,1.46567411736042,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",5,3,1.21583657660041,1.21583657660022,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",5,4,1.31021156768982,1.31021156768943,"success",NA
"OPLS","north_3","synthetic_regression_p_gt_n_ill_conditioned","regression",5,5,1.83374341973208,1.83374341973205,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",1,1,1.60603874642885,1.60603874642885,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",1,2,2.05502571282739,2.05502571282739,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",1,3,1.66772615693553,1.66772615693553,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",1,4,1.83303694006499,1.83303694006499,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",1,5,2.26463817909356,2.26463817909356,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",2,1,1.3734427788616,1.3734427788616,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",2,2,1.61652711774293,1.61652711774294,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",2,3,1.57034572798337,1.57034572798337,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",2,4,1.56870439774949,1.56870439774949,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",2,5,1.79579260668589,1.79579260668589,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",3,1,1.13869201337235,1.13869201337235,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",3,2,1.19036815499278,1.19036815499278,"success",NA
"kernelPLS","linear","synthetic_regression_p_gt_n_ill_conditioned","regression",3,3,0.934486477042254,0.934486477042254,"success",NA
